report_period,article_sku,quantity,unit_price,amount,freight
2025-06,ART-0119,6,34.81,208.86,6.09
2025-06,ART-0120,21,10.62,223.02,7.69
2025-06,ART-0121,15,11.61,174.15,6.01
2025-06,ART-0122,7,22.78,159.46,5.49
2025-06,ART-0123,5,18.28,91.4,2.87
2025-06,ART-0124,25,11.58,289.5,9.43
2025-06,ART-0125,19,14.48,275.12,9.17
2025-06,ART-0126,8,17.01,136.08,2.93
2025-06,ART-0129,10,36.67,366.7,11.72
2025-06,ART-0130,7,49.43,346.01,11.53
2025-06,ART-0131,5,34.62,173.1,4.2
2025-06,ART-0133,5,13.2,66.0,2.31
2025-06,ART-0134,9,17.26,155.34,4.77
2025-06,ART-0135,19,13.1,248.9,7.65
2025-06,ART-0136,28,23.86,668.08,18.15
2025-06,ART-0137,11,21.05,231.55,6.6
2025-06,ART-0138,9,15.91,143.19,4.23
2025-06,ART-0139,12,16.25,195.0,5.83
2025-06,ART-0140,3,19.27,57.81,2.09
2025-06,ART-0141,4,18.77,75.08,2.42
2025-06,ART-0142,3,23.34,70.02,2.43
2025-06,ART-0143,8,18.96,151.68,3.97
2025-06,ART-0144,12,19.1,229.2,6.09
2025-06,ART-0145,19,24.43,464.17,14.86
2025-06,ART-0146,7,11.36,79.52,2.01
2025-06,ART-0147,9,25.59,230.31,7.8
2025-06,ART-0148,27,28.04,757.08,25.45
2025-06,ART-0149,9,16.72,150.48,4.25
2025-07,ART-0001,13,33.01,429.13,12.47
2025-07,ART-0002,13,28.18,366.34,10.01
2025-07,ART-0003,7,17.81,124.67,2.73
2025-07,ART-0004,6,21.51,129.06,3.22
2025-07,ART-0005,5,22.56,112.8,3.1
2025-07,ART-0006,8,27.17,217.36,5.74
2025-07,ART-0007,5,21.94,109.7,3.47
2025-07,ART-0008,6,10.23,61.38,1.83
2025-07,ART-0009,7,28.67,200.69,6.39
2025-07,ART-0010,14,37.17,520.38,14.93
2025-07,ART-0011,15,25.63,384.45,12.85
2025-07,ART-0014,9,26.55,238.95,6.37
2025-07,ART-0017,7,23.99,167.93,4.91
2025-07,ART-0018,9,8.37,75.33,2.42
2025-07,ART-0019,13,15.21,197.73,6.85
2025-07,ART-0020,14,29.06,406.84,10.83
2025-07,ART-0021,11,37.39,411.29,15.1
2025-07,ART-0022,54,13.6,734.4,26.1
2025-07,ART-0023,7,16.11,112.77,3.92
2025-07,ART-0024,15,31.03,465.45,13.78
2025-07,ART-0025,6,25.35,152.1,5.43
2025-07,ART-0026,20,16.02,320.4,7.02
2025-07,ART-0027,9,12.81,115.29,3.57
2025-07,ART-0029,14,42.0,588.0,19.71
2025-07,ART-0030,4,44.58,178.32,6.17
2025-07,ART-0031,23,16.42,377.66,11.81
2025-07,ART-0032,12,34.61,415.32,14.22
2025-07,ART-0033,12,20.66,247.92,7.66
2025-07,ART-0034,3,9.99,29.97,0.68
2025-07,ART-0035,6,19.13,114.78,3.9
2025-07,ART-0036,8,28.9,231.2,6.11
2025-07,ART-0037,14,23.48,328.72,11.46
2025-07,ART-0038,12,41.33,495.96,13.78
2025-07,ART-0039,9,36.51,328.59,11.37
2025-07,ART-0040,8,13.5,108.0,4.35
2025-07,ART-0041,21,16.36,343.56,12.54
2025-07,ART-0042,3,31.43,94.29,2.94
2025-07,ART-0043,6,16.73,100.38,3.44
2025-07,ART-0044,33,11.57,381.81,10.67
2025-07,ART-0045,5,14.25,71.25,2.21
2025-07,ART-0046,13,23.92,310.96,12.66
2025-07,ART-0047,7,24.4,170.8,6.22
2025-07,ART-0049,7,42.6,298.2,10.18
2025-07,ART-0050,9,32.94,296.46,8.48
2025-07,ART-0051,15,7.31,109.65,2.66
2025-07,ART-0052,5,21.06,105.3,4.17
2025-07,ART-0053,17,15.22,258.74,8.78
2025-07,ART-0054,20,15.83,316.6,9.17
2025-07,ART-0057,22,24.02,528.44,18.03
2025-07,ART-0059,17,10.31,175.27,6.34
2025-07,ART-0060,31,10.24,317.44,9.35
2025-07,ART-0061,10,19.73,197.3,6.84
2025-07,ART-0062,7,20.69,144.83,5.51
2025-07,ART-0063,11,15.63,171.93,6.53
2025-07,ART-0064,21,12.38,259.98,7.77
2025-07,ART-0065,17,32.7,555.9,18.12
2025-07,ART-0066,5,37.11,185.55,5.06
2025-07,ART-0067,12,14.16,169.92,6.72
2025-07,ART-0068,18,72.5,1305.0,33.91
2025-07,ART-0069,6,14.96,89.76,2.15
2025-07,ART-0070,5,43.4,217.0,7.52
2025-07,ART-0071,15,7.47,112.05,2.89
2025-07,ART-0072,16,23.33,373.28,11.29
2025-07,ART-0073,11,19.39,213.29,6.54
2025-07,ART-0074,5,22.7,113.5,3.62
2025-07,ART-0075,9,41.49,373.41,12.56
2025-07,ART-0076,8,13.37,106.96,3.81
2025-07,ART-0077,4,14.69,58.76,1.54
2025-07,ART-0078,27,19.56,528.12,13.87
2025-07,ART-0080,11,37.14,408.54,13.82
2025-07,ART-0081,4,14.61,58.44,1.46
2025-07,ART-0082,19,49.82,946.58,29.58
2025-07,ART-0083,17,18.38,312.46,9.84
2025-07,ART-0084,15,15.63,234.45,6.08
2025-07,ART-0086,17,24.39,414.63,12.93
2025-07,ART-0087,9,27.81,250.29,7.75
2025-07,ART-0088,25,21.76,544.0,18.92
2025-07,ART-0089,9,38.71,348.39,12.56
2025-07,ART-0090,8,22.76,182.08,4.9
2025-07,ART-0091,18,20.39,367.02,12.95
2025-07,ART-0092,15,30.93,463.95,16.51
2025-07,ART-0093,6,13.82,82.92,2.61
2025-07,ART-0095,19,13.68,259.92,7.41
2025-07,ART-0096,20,14.52,290.4,9.29
2025-07,ART-0097,31,31.04,962.24,22.27
2025-07,ART-0098,4,24.08,96.32,2.63
2025-07,ART-0100,9,9.56,86.04,2.77
2025-07,ART-0101,20,22.52,450.4,13.81
2025-07,ART-0102,17,21.88,371.96,9.34
2025-07,ART-0103,12,14.22,170.64,4.81
2025-07,ART-0104,11,21.33,234.63,8.11
2025-07,ART-0105,11,7.24,79.64,2.63
2025-07,ART-0106,16,35.99,575.84,19.71
2025-07,ART-0107,26,33.26,864.76,26.53
2025-07,ART-0108,6,18.92,113.52,4.15
2025-07,ART-0109,11,20.32,223.52,5.49
2025-07,ART-0110,25,11.59,289.75,9.43
2025-07,ART-0111,18,27.87,501.66,15.89
2025-07,ART-0112,7,18.11,126.77,3.67
2025-07,ART-0114,8,25.39,203.12,6.32
2025-07,ART-0115,5,18.93,94.65,3.02
2025-07,ART-0116,13,13.19,171.47,4.49
2025-07,ART-0117,29,37.83,1097.07,26.78
2025-07,ART-0118,9,15.97,143.73,4.76
2025-07,ART-0119,3,34.37,103.11,2.87
2025-07,ART-0120,19,10.7,203.3,5.19
2025-07,ART-0121,16,11.37,181.92,7.52
2025-07,ART-0122,10,23.2,232.0,7.85
2025-07,ART-0123,7,18.4,128.8,4.38
2025-07,ART-0124,12,11.51,138.12,3.45
2025-07,ART-0126,10,17.56,175.6,7.2
2025-07,ART-0127,11,18.4,202.4,6.75
2025-07,ART-0128,11,9.85,108.35,3.26
2025-07,ART-0129,10,36.73,367.3,13.37
2025-07,ART-0130,8,49.77,398.16,13.42
2025-07,ART-0131,6,34.04,204.24,6.14
2025-07,ART-0132,7,30.71,214.97,7.75
2025-07,ART-0133,6,13.26,79.56,2.64
2025-07,ART-0135,14,12.76,178.64,5.47
2025-07,ART-0136,25,24.05,601.25,16.08
2025-07,ART-0137,10,20.83,208.3,4.81
2025-07,ART-0138,7,15.9,111.3,4.51
2025-07,ART-0139,18,15.94,286.92,10.02
2025-07,ART-0140,4,18.94,75.76,2.39
2025-07,ART-0141,3,18.84,56.52,1.52
2025-07,ART-0142,3,23.56,70.68,2.28
2025-07,ART-0143,10,18.86,188.6,7.52
2025-07,ART-0144,12,19.05,228.6,7.54
2025-07,ART-0145,16,24.45,391.2,10.93
2025-07,ART-0146,4,11.69,46.76,1.32
2025-07,ART-0148,27,27.91,753.57,20.72
2025-07,ART-0149,6,16.73,100.38,2.81
2025-08,ART-0000,8,23.66,189.28,5.7
2025-08,ART-0001,17,34.04,578.68,20.6
2025-08,ART-0002,7,28.32,198.24,4.72
2025-08,ART-0004,6,21.61,129.66,4.49
2025-08,ART-0005,5,22.25,111.25,3.03
2025-08,ART-0006,6,27.41,164.46,4.01
2025-08,ART-0007,7,21.75,152.25,4.85
2025-08,ART-0008,5,10.43,52.15,1.44
2025-08,ART-0009,7,28.32,198.24,5.03
2025-08,ART-0010,22,36.98,813.56,25.91
2025-08,ART-0011,23,25.51,586.73,17.17
2025-08,ART-0012,17,16.06,273.02,8.35
2025-08,ART-0013,3,26.09,78.27,2.39
2025-08,ART-0014,8,26.47,211.76,6.89
2025-08,ART-0015,22,28.61,629.42,14.78
2025-08,ART-0016,7,43.1,301.7,8.46
2025-08,ART-0017,11,24.28,267.08,9.5
2025-08,ART-0018,18,8.58,154.44,4.99
2025-08,ART-0019,11,15.38,169.18,5.34
2025-08,ART-0020,17,29.41,499.97,15.44
2025-08,ART-0022,32,13.64,436.48,12.83
2025-08,ART-0023,11,16.03,176.33,4.7
2025-08,ART-0024,10,31.33,313.3,10.07
2025-08,ART-0025,7,25.56,178.92,5.74
2025-08,ART-0026,18,16.01,288.18,7.66
2025-08,ART-0027,12,13.12,157.44,5.22
2025-08,ART-0028,40,27.88,1115.2,28.76
2025-08,ART-0029,13,43.52,565.76,16.63
2025-08,ART-0030,3,44.59,133.77,3.98
2025-08,ART-0032,12,34.42,413.04,11.47
2025-08,ART-0033,15,20.95,314.25,7.04
2025-08,ART-0034,3,10.05,30.15,0.95
2025-08,ART-0035,10,20.09,200.9,6.22
2025-08,ART-0036,9,28.08,252.72,8.5
2025-08,ART-0037,31,23.53,729.43,19.4
2025-08,ART-0038,7,41.13,287.91,9.34
2025-08,ART-0039,6,37.14,222.84,5.79
2025-08,ART-0040,8,13.64,109.12,2.93
2025-08,ART-0042,2,31.42,62.84,1.8
2025-08,ART-0043,5,16.75,83.75,3.03
2025-08,ART-0044,47,11.77,553.19,17.88
2025-08,ART-0045,2,14.61,29.22,0.77
2025-08,ART-0046,7,23.71,165.97,5.1
2025-08,ART-0047,7,24.56,171.92,5.02
2025-08,ART-0048,20,14.65,293.0,7.84
2025-08,ART-0049,5,42.75,213.75,6.09
2025-08,ART-0050,6,32.8,196.8,6.62
2025-08,ART-0051,13,7.15,92.95,3.42
2025-08,ART-0052,4,21.0,84.0,2.01
2025-08,ART-0053,25,15.05,376.25,10.25
2025-08,ART-0054,11,16.13,177.43,5.07
2025-08,ART-0055,13,15.53,201.89,6.46
2025-08,ART-0056,17,28.89,491.13,17.8
2025-08,ART-0057,30,23.92,717.6,21.0
2025-08,ART-0059,10,10.25,102.5,2.97
2025-08,ART-0060,38,10.12,384.56,15.36
2025-08,ART-0061,12,19.23,230.76,6.0
2025-08,ART-0062,7,20.73,145.11,5.09
2025-08,ART-0063,11,15.31,168.41,5.45
2025-08,ART-0064,12,12.59,151.08,4.71
2025-08,ART-0065,13,32.58,423.54,10.88
2025-08,ART-0066,6,37.74,226.44,5.66
2025-08,ART-0068,18,73.1,1315.8,45.7
2025-08,ART-0069,12,15.1,181.2,7.39
2025-08,ART-0070,7,42.78,299.46,10.81
2025-08,ART-0071,10,7.29,72.9,2.03
2025-08,ART-0072,18,23.54,423.72,14.2
2025-08,ART-0073,11,19.43,213.73,6.49
2025-08,ART-0075,6,41.24,247.44,9.22
2025-08,ART-0076,8,12.99,103.92,3.63
2025-08,ART-0077,6,14.63,87.78,3.04
2025-08,ART-0078,20,19.15,383.0,9.45
2025-08,ART-0079,6,13.66,81.96,1.81
2025-08,ART-0081,4,14.43,57.72,1.77
2025-08,ART-0082,12,50.18,602.16,24.21
2025-08,ART-0084,14,15.5,217.0,6.61
2025-08,ART-0086,13,24.48,318.24,13.29
2025-08,ART-0087,5,27.66,138.3,3.53
2025-08,ART-0088,24,21.28,510.72,12.38
2025-08,ART-0089,13,38.53,500.89,18.83
2025-08,ART-0090,7,23.09,161.63,4.42
2025-08,ART-0091,15,20.5,307.5,9.37
2025-08,ART-0092,33,31.05,1024.65,31.06
2025-08,ART-0094,10,11.21,112.1,4.07
2025-08,ART-0095,15,13.54,203.1,7.14
2025-08,ART-0096,11,14.78,162.58,5.0
2025-08,ART-0097,20,30.94,618.8,17.81
2025-08,ART-0099,3,24.53,73.59,2.52
2025-08,ART-0100,12,9.65,115.8,4.03
2025-08,ART-0101,21,22.91,481.11,13.61
2025-08,ART-0102,12,22.07,264.84,8.18
2025-08,ART-0104,6,21.94,131.64,3.73
2025-08,ART-0105,11,7.31,80.41,2.62
2025-08,ART-0106,22,35.22,774.84,25.01
2025-08,ART-0108,4,19.23,76.92,2.81
2025-08,ART-0109,7,19.73,138.11,3.88
2025-08,ART-0110,23,11.7,269.1,8.9
2025-08,ART-0111,9,27.41,246.69,5.3
2025-08,ART-0112,4,17.94,71.76,2.74
2025-08,ART-0113,14,17.08,239.12,6.94
2025-08,ART-0114,7,25.32,177.24,4.05
2025-08,ART-0115,9,19.13,172.17,5.55
2025-08,ART-0116,6,12.85,77.1,3.09
2025-08,ART-0118,8,15.97,127.76,3.28
2025-08,ART-0119,6,34.43,206.58,6.53
2025-08,ART-0121,13,11.52,149.76,4.8
2025-08,ART-0122,9,23.23,209.07,6.13
2025-08,ART-0123,6,18.13,108.78,3.25
2025-08,ART-0124,22,11.73,258.06,8.04
2025-08,ART-0126,7,17.65,123.55,3.79
2025-08,ART-0127,12,18.57,222.84,6.49
2025-08,ART-0128,8,9.87,78.96,2.11
2025-08,ART-0129,9,36.04,324.36,8.26
2025-08,ART-0130,10,50.48,504.8,13.77
2025-08,ART-0131,4,34.87,139.48,4.11
2025-08,ART-0132,6,30.74,184.44,5.21
2025-08,ART-0134,11,17.16,188.76,5.75
2025-08,ART-0135,14,12.9,180.6,4.91
2025-08,ART-0136,14,24.56,343.84,11.77
2025-08,ART-0137,8,21.11,168.88,6.16
2025-08,ART-0138,8,15.85,126.8,3.4
2025-08,ART-0139,16,16.33,261.28,8.57
2025-08,ART-0141,5,18.42,92.1,3.41
2025-08,ART-0142,3,23.63,70.89,2.15
2025-08,ART-0143,11,19.14,210.54,6.71
2025-08,ART-0144,7,19.04,133.28,3.19
2025-08,ART-0145,16,24.19,387.04,11.15
2025-08,ART-0146,5,11.69,58.45,1.85
2025-08,ART-0147,10,25.4,254.0,8.02
2025-08,ART-0148,27,27.7,747.9,20.68
2025-08,ART-0149,5,16.49,82.45,2.16
2025-09,ART-0000,9,23.24,209.16,6.71
2025-09,ART-0001,18,33.58,604.44,15.36
2025-09,ART-0002,13,28.2,366.6,10.7
2025-09,ART-0004,6,21.38,128.28,2.89
2025-09,ART-0005,6,22.49,134.94,4.4
2025-09,ART-0006,10,27.36,273.6,8.89
2025-09,ART-0007,6,21.78,130.68,3.61
2025-09,ART-0008,8,10.39,83.12,3.21
2025-09,ART-0009,7,28.09,196.63,6.33
2025-09,ART-0010,29,37.22,1079.38,29.35
2025-09,ART-0011,19,25.82,490.58,14.1
2025-09,ART-0012,16,15.81,252.96,8.16
2025-09,ART-0014,13,24.94,324.22,10.29
2025-09,ART-0015,23,28.98,666.54,19.21
2025-09,ART-0016,12,42.31,507.72,17.51
2025-09,ART-0017,8,24.68,197.44,6.38
2025-09,ART-0018,19,8.34,158.46,4.91
2025-09,ART-0019,10,15.48,154.8,3.4
2025-09,ART-0020,12,29.52,354.24,12.74
2025-09,ART-0021,8,36.44,291.52,9.33
2025-09,ART-0022,28,13.57,379.96,12.65
2025-09,ART-0023,9,16.22,145.98,4.64
2025-09,ART-0024,14,30.66,429.24,12.54
2025-09,ART-0026,19,16.1,305.9,7.22
2025-09,ART-0027,12,13.0,156.0,4.5
2025-09,ART-0029,11,42.84,471.24,14.07
2025-09,ART-0030,4,44.56,178.24,4.07
2025-09,ART-0032,14,34.02,476.28,14.33
2025-09,ART-0033,13,21.19,275.47,10.08
2025-09,ART-0034,2,10.11,20.22,0.61
2025-09,ART-0035,8,19.71,157.68,4.95
2025-09,ART-0036,14,28.53,399.42,11.95
2025-09,ART-0037,22,23.39,514.58,17.95
2025-09,ART-0039,8,36.33,290.64,8.94
2025-09,ART-0041,38,16.56,629.28,16.67
2025-09,ART-0042,4,31.66,126.64,3.57
2025-09,ART-0043,4,16.92,67.68,1.74
2025-09,ART-0044,29,11.57,335.53,8.45
2025-09,ART-0045,5,14.41,72.05,2.48
2025-09,ART-0046,14,23.58,330.12,13.11
2025-09,ART-0049,7,42.57,297.99,9.97
2025-09,ART-0050,10,33.05,330.5,11.05
2025-09,ART-0051,19,7.17,136.23,3.47
2025-09,ART-0052,4,21.14,84.56,2.58
2025-09,ART-0053,26,15.45,401.7,11.28
2025-09,ART-0054,14,15.57,217.98,8.72
2025-09,ART-0055,14,15.33,214.62,5.99
2025-09,ART-0056,22,28.55,628.1,17.61
2025-09,ART-0057,22,23.85,524.7,16.09
2025-09,ART-0058,14,39.93,559.02,11.78
2025-09,ART-0059,16,10.06,160.96,4.46
2025-09,ART-0061,12,19.46,233.52,6.29
2025-09,ART-0063,15,15.57,233.55,7.47
2025-09,ART-0064,12,12.69,152.28,5.1
2025-09,ART-0065,14,32.41,453.74,12.0
2025-09,ART-0066,6,37.77,226.62,6.75
2025-09,ART-0067,25,13.83,345.75,9.4
2025-09,ART-0068,11,71.75,789.25,19.29
2025-09,ART-0069,10,15.11,151.1,6.11
2025-09,ART-0070,8,43.3,346.4,13.4
2025-09,ART-0071,10,7.37,73.7,2.66
2025-09,ART-0072,19,23.42,444.98,13.35
2025-09,ART-0074,6,22.63,135.78,3.28
2025-09,ART-0075,7,40.44,283.08,7.34
2025-09,ART-0077,4,14.63,58.52,2.01
2025-09,ART-0078,16,19.95,319.2,9.91
2025-09,ART-0080,26,36.82,957.32,28.38
2025-09,ART-0082,12,50.43,605.16,17.24
2025-09,ART-0083,20,18.0,360.0,11.57
2025-09,ART-0084,12,15.86,190.32,6.33
2025-09,ART-0087,7,27.27,190.89,6.64
2025-09,ART-0088,25,21.46,536.5,15.78
2025-09,ART-0090,9,22.7,204.3,5.54
2025-09,ART-0091,21,20.14,422.94,12.09
2025-09,ART-0093,10,13.88,138.8,3.9
2025-09,ART-0094,7,11.42,79.94,2.51
2025-09,ART-0095,18,13.43,241.74,6.86
2025-09,ART-0096,26,14.44,375.44,11.01
2025-09,ART-0097,16,31.02,496.32,18.28
2025-09,ART-0099,6,24.1,144.6,5.23
2025-09,ART-0100,10,9.67,96.7,2.95
2025-09,ART-0101,18,22.45,404.1,11.28
2025-09,ART-0102,21,22.68,476.28,16.06
2025-09,ART-0103,16,13.88,222.08,6.13
2025-09,ART-0104,10,21.44,214.4,4.9
2025-09,ART-0105,6,7.21,43.26,1.34
2025-09,ART-0107,18,32.94,592.92,17.75
2025-09,ART-0108,6,19.25,115.5,3.7
2025-09,ART-0109,6,20.19,121.14,3.2
2025-09,ART-0110,33,11.75,387.75,11.88
2025-09,ART-0111,24,27.74,665.76,19.6
2025-09,ART-0112,8,17.84,142.72,4.92
2025-09,ART-0113,23,17.03,391.69,11.08
2025-09,ART-0114,9,25.32,227.88,6.44
2025-09,ART-0115,5,19.14,95.7,3.03
2025-09,ART-0116,14,13.22,185.08,4.59
2025-09,ART-0117,21,37.91,796.11,19.55
2025-09,ART-0118,10,15.53,155.3,5.22
2025-09,ART-0119,5,35.02,175.1,4.46
2025-09,ART-0120,11,10.7,117.7,3.64
2025-09,ART-0121,23,11.65,267.95,10.2
2025-09,ART-0122,22,22.99,505.78,18.39
2025-09,ART-0123,7,17.78,124.46,3.52
2025-09,ART-0124,20,11.76,235.2,5.88
2025-09,ART-0125,17,14.43,245.31,7.42
2025-09,ART-0126,8,17.8,142.4,4.47
2025-09,ART-0127,14,18.58,260.12,9.06
2025-09,ART-0128,15,9.8,147.0,4.04
2025-09,ART-0129,9,36.04,324.36,12.44
2025-09,ART-0130,6,50.25,301.5,10.15
2025-09,ART-0131,8,34.19,273.52,8.8
2025-09,ART-0133,7,13.33,93.31,2.74
2025-09,ART-0134,7,17.04,119.28,4.37
2025-09,ART-0135,15,13.15,197.25,6.11
2025-09,ART-0136,24,24.34,584.16,18.09
2025-09,ART-0137,6,21.25,127.5,2.94
2025-09,ART-0139,12,16.28,195.36,5.28
2025-09,ART-0140,7,19.12,133.84,3.63
2025-09,ART-0141,4,18.55,74.2,2.7
2025-09,ART-0144,9,19.21,172.89,5.17
2025-09,ART-0145,16,23.96,383.36,11.79
2025-09,ART-0146,8,11.55,92.4,2.43
2025-09,ART-0147,14,25.89,362.46,12.49
2025-09,ART-0148,36,28.38,1021.68,31.35
2025-09,ART-0149,7,16.76,117.32,3.3
2025-10,ART-0000,8,23.05,184.4,4.36
2025-10,ART-0001,20,33.81,676.2,16.04
2025-10,ART-0002,16,27.66,442.56,14.25
2025-10,ART-0003,6,18.09,108.54,4.02
2025-10,ART-0004,8,22.01,176.08,6.56
2025-10,ART-0005,4,23.02,92.08,2.31
2025-10,ART-0006,11,27.0,297.0,8.64
2025-10,ART-0007,5,22.25,111.25,3.07
2025-10,ART-0009,5,28.36,141.8,3.7
2025-10,ART-0010,21,37.01,777.21,26.78
2025-10,ART-0012,20,15.91,318.2,7.46
2025-10,ART-0013,3,25.54,76.62,2.65
2025-10,ART-0014,6,26.29,157.74,4.91
2025-10,ART-0015,18,27.67,498.06,14.65
2025-10,ART-0016,11,43.12,474.32,15.99
2025-10,ART-0019,12,15.06,180.72,5.16
2025-10,ART-0022,36,13.39,482.04,14.83
2025-10,ART-0023,13,15.85,206.05,6.29
2025-10,ART-0024,10,30.98,309.8,7.71
2025-10,ART-0025,6,25.4,152.4,4.68
2025-10,ART-0026,23,16.13,370.99,12.46
2025-10,ART-0027,13,12.84,166.92,5.78
2025-10,ART-0028,37,27.57,1020.09,36.76
2025-10,ART-0029,11,42.09,462.99,11.78
2025-10,ART-0031,25,16.54,413.5,11.43
2025-10,ART-0032,15,34.81,522.15,14.27
2025-10,ART-0033,13,20.73,269.49,5.84
2025-10,ART-0034,4,9.97,39.88,1.04
2025-10,ART-0035,9,19.63,176.67,6.04
2025-10,ART-0036,13,28.16,366.08,8.52
2025-10,ART-0037,16,23.52,376.32,10.94
2025-10,ART-0038,8,40.9,327.2,10.77
2025-10,ART-0039,12,36.37,436.44,13.58
2025-10,ART-0041,29,16.56,480.24,18.36
2025-10,ART-0042,2,31.74,63.48,1.95
2025-10,ART-0043,5,17.09,85.45,3.35
2025-10,ART-0044,36,11.73,422.28,12.9
2025-10,ART-0045,7,14.27,99.89,3.53
2025-10,ART-0046,16,23.35,373.6,13.83
2025-10,ART-0047,8,24.38,195.04,5.94
2025-10,ART-0048,25,14.58,364.5,12.73
2025-10,ART-0049,6,41.59,249.54,7.84
2025-10,ART-0050,10,32.42,324.2,10.13
2025-10,ART-0052,5,21.49,107.45,3.64
2025-10,ART-0053,22,15.36,337.92,9.02
2025-10,ART-0054,18,15.6,280.8,8.08
2025-10,ART-0055,10,15.39,153.9,4.88
2025-10,ART-0056,25,29.21,730.25,17.38
2025-10,ART-0057,20,24.17,483.4,21.07
2025-10,ART-0058,15,40.24,603.6,15.04
2025-10,ART-0061,7,19.59,137.13,4.31
2025-10,ART-0062,8,20.48,163.84,5.4
2025-10,ART-0063,12,15.68,188.16,5.56
2025-10,ART-0064,29,12.62,365.98,8.83
2025-10,ART-0065,8,32.44,259.52,9.8
2025-10,ART-0066,3,36.98,110.94,2.14
2025-10,ART-0067,15,13.92,208.8,6.12
2025-10,ART-0068,9,72.64,653.76,22.22
2025-10,ART-0069,11,15.13,166.43,4.53
2025-10,ART-0070,6,43.88,263.28,8.47
2025-10,ART-0071,15,7.29,109.35,3.57
2025-10,ART-0074,6,22.49,134.94,3.78
2025-10,ART-0075,6,40.94,245.64,7.11
2025-10,ART-0076,7,12.96,90.72,2.58
2025-10,ART-0078,13,19.92,258.96,9.91
2025-10,ART-0079,4,13.66,54.64,2.05
2025-10,ART-0081,5,14.14,70.7,2.71
2025-10,ART-0083,19,18.21,345.99,8.42
2025-10,ART-0084,14,15.57,217.98,7.78
2025-10,ART-0085,52,51.07,2655.64,90.75
2025-10,ART-0088,28,21.32,596.96,18.97
2025-10,ART-0089,9,39.03,351.27,10.86
2025-10,ART-0090,10,23.1,231.0,6.39
2025-10,ART-0091,26,20.45,531.7,14.39
2025-10,ART-0092,30,30.73,921.9,26.22
2025-10,ART-0093,9,13.9,125.1,4.02
2025-10,ART-0094,12,11.19,134.28,5.43
2025-10,ART-0095,8,13.52,108.16,3.39
2025-10,ART-0096,9,14.55,130.95,4.29
2025-10,ART-0097,21,31.26,656.46,26.34
2025-10,ART-0098,5,24.07,120.35,3.24
2025-10,ART-0099,3,24.55,73.65,1.95
2025-10,ART-0100,11,9.87,108.57,2.86
2025-10,ART-0101,21,22.08,463.68,16.22
2025-10,ART-0102,13,22.32,290.16,8.74
2025-10,ART-0103,18,13.68,246.24,7.71
2025-10,ART-0104,16,21.45,343.2,10.14
2025-10,ART-0105,10,7.23,72.3,2.41
2025-10,ART-0106,28,35.53,994.84,24.63
2025-10,ART-0107,22,33.13,728.86,14.89
2025-10,ART-0108,5,19.15,95.75,3.28
2025-10,ART-0109,7,19.93,139.51,4.08
2025-10,ART-0110,20,11.52,230.4,8.03
2025-10,ART-0111,12,27.1,325.2,9.24
2025-10,ART-0113,26,17.09,444.34,12.41
2025-10,ART-0114,9,25.56,230.04,8.67
2025-10,ART-0115,11,18.67,205.37,5.98
2025-10,ART-0116,9,13.3,119.7,4.36
2025-10,ART-0117,21,37.19,780.99,27.99
2025-10,ART-0118,8,15.63,125.04,3.68
2025-10,ART-0119,6,34.72,208.32,7.35
2025-10,ART-0120,20,10.63,212.6,4.49
2025-10,ART-0122,14,23.13,323.82,10.62
2025-10,ART-0123,11,18.03,198.33,7.17
2025-10,ART-0124,22,11.51,253.22,8.88
2025-10,ART-0126,15,17.48,262.2,7.18
2025-10,ART-0127,12,18.76,225.12,6.45
2025-10,ART-0129,9,35.53,319.77,9.07
2025-10,ART-0130,11,49.81,547.91,18.09
2025-10,ART-0131,5,34.9,174.5,6.34
2025-10,ART-0132,7,30.62,214.34,6.33
2025-10,ART-0133,5,13.13,65.65,1.76
2025-10,ART-0134,9,17.34,156.06,5.27
2025-10,ART-0135,24,12.95,310.8,9.62
2025-10,ART-0136,15,24.03,360.45,9.32
2025-10,ART-0137,10,20.75,207.5,7.41
2025-10,ART-0140,3,19.36,58.08,1.76
2025-10,ART-0141,4,18.65,74.6,2.46
2025-10,ART-0142,7,23.26,162.82,5.2
2025-10,ART-0143,9,18.61,167.49,4.26
2025-10,ART-0144,6,19.13,114.78,3.95
2025-10,ART-0145,19,23.94,454.86,13.17
2025-10,ART-0147,8,25.7,205.6,7.41
2025-10,ART-0148,47,27.76,1304.72,49.9
2025-10,ART-0149,7,16.54,115.78,4.27
2025-11,ART-0000,5,23.52,117.6,4.19
2025-11,ART-0001,14,33.47,468.58,15.75
2025-11,ART-0002,18,28.16,506.88,13.42
2025-11,ART-0003,4,18.06,72.24,2.15
2025-11,ART-0006,11,26.69,293.59,9.83
2025-11,ART-0007,10,21.68,216.8,6.24
2025-11,ART-0009,10,28.45,284.5,9.34
2025-11,ART-0010,13,36.76,477.88,15.77
2025-11,ART-0011,16,25.53,408.48,12.06
2025-11,ART-0012,16,16.05,256.8,7.33
2025-11,ART-0014,12,25.85,310.2,10.65
2025-11,ART-0015,21,28.08,589.68,13.26
2025-11,ART-0016,12,42.36,508.32,16.72
2025-11,ART-0017,12,24.06,288.72,8.63
2025-11,ART-0019,12,15.08,180.96,4.93
2025-11,ART-0020,15,28.94,434.1,16.07
2025-11,ART-0021,13,36.66,476.58,13.71
